City,CityID,Area,Address,TransDate,Year,Type,Price,lat,lng
臺中市,B,大里區,臺中市大里區東湖路168巷1~30號,2016/10/27,2016,透天厝,170331,24.080939,120.6925056
臺中市,B,潭子區,臺中市潭子區雅豐街171巷1~30號,2016/11/24,2016,華廈(10層含以下有電梯),159600,24.2183525,120.6933491
臺中市,B,潭子區,臺中市潭子區勝利三街31~60號,2016/12/7,2016,華廈(10層含以下有電梯),136109,24.208413,120.7025278
臺中市,B,潭子區,臺中市潭子區勝利六街1~30號,2016/12/14,2016,住宅大樓(11層含以上有電梯),110727,24.2096241,120.7001612
臺中市,B,大甲區,臺中市大甲區通天路241~270號,2016/11/8,2016,透天厝,86225,24.3816606,120.6532838
臺中市,B,北屯區,臺中市北屯區松明街1~30號,2016/12/6,2016,公寓(5樓含以下無電梯),46926,24.1856309,120.701986
臺中市,B,南區,臺中市南區公理街31~60號,2016/12/6,2016,套房(1房1廳1衛),38833,24.1303059,120.6748357
臺中市,B,西區,臺中市西區公益路124巷1~30號,2016/10/21,2016,公寓(5樓含以下無電梯),171068,24.1507229,120.6658317
臺中市,B,大肚區,臺中市大肚區沙田路一段721~750號,2016/12/13,2016,透天厝,115081,24.1285766,120.5559378
臺中市,B,神岡區,臺中市神岡區豐洲里34鄰豐洲路103巷1~30號,2016/12/8,2016,透天厝,101501,24.2580399,120.7097103
臺中市,B,北區,臺中市北區漢口路四段61~90號,2016/11/15,2016,套房(1房1廳1衛),128512,24.1670127,120.6765705
臺中市,B,太平區,臺中市太平區振福路631~660號,2016/11/21,2016,透天厝,151798,24.1572949,120.7120313
臺中市,B,大雅區,臺中市大雅區昌平路四段406巷61~90號,2016/12/4,2016,透天厝,145471,24.2253439,120.6718393
臺中市,B,烏日區,臺中市烏日區興祥街31~60號,2016/12/14,2016,公寓(5樓含以下無電梯),90876,24.1060027,120.6386063
臺中市,B,太平區,臺中市太平區宜信街52巷31~60號,2016/11/4,2016,透天厝,173855,24.136185,120.713535
臺中市,B,東勢區,臺中市東勢區東蘭路181~210號,2016/12/12,2016,透天厝,40301,24.2634272,120.8263514
臺中市,B,梧棲區,臺中市梧棲區臺灣大道八段397巷61~90號,2016/11/28,2016,透天厝,149805,24.2439141,120.5484235
臺中市,B,沙鹿區,臺中市沙鹿區自立路151~180號,2016/12/10,2016,透天厝,237339,24.198524,120.5673193
臺中市,B,西屯區,臺中市西屯區何厝街37巷1~30號,2016/11/30,2016,住宅大樓(11層含以上有電梯),204106,24.162246,120.653463
臺中市,B,南屯區,臺中市南屯區忠勇路91~120號,2016/11/15,2016,住宅大樓(11層含以上有電梯),147521,24.158269,120.618162
臺中市,B,南屯區,臺中市南屯區大墩六街331~360號,2016/9/3,2016,住宅大樓(11層含以上有電梯),300555,24.1427088,120.6456093
臺中市,B,南屯區,臺中市南屯區東興西街1~30號,2016/12/20,2016,套房(1房1廳1衛),131640,24.1382618,120.6520134
臺中市,B,西屯區,臺中市西屯區大弘三街31~60號,2016/12/11,2016,華廈(10層含以下有電梯),164671,24.1611684,120.6589438
臺中市,B,南屯區,臺中市南屯區寶山東一街1~30號,2016/11/26,2016,住宅大樓(11層含以上有電梯),202340,24.151717,120.616407
臺中市,B,西屯區,臺中市西屯區青海南街211~240號,2016/11/6,2016,住宅大樓(11層含以上有電梯),224304,24.1739836,120.6350845
臺中市,B,西屯區,臺中市西屯區寧夏東二街31~60號,2016/12/12,2016,公寓(5樓含以下無電梯),127200,24.1692042,120.6613194
臺中市,B,西屯區,臺中市西屯區逢甲路20巷1~30號,2016/11/13,2016,公寓(5樓含以下無電梯),272456,24.1787242,120.6461055
臺中市,B,西屯區,臺中市西屯區福科二路31~60號,2016/12/10,2016,住宅大樓(11層含以上有電梯),284598,24.174502,120.6358944
臺中市,B,南屯區,臺中市南屯區永春東一路691~720號,2016/10/29,2016,住宅大樓(11層含以上有電梯),273398,24.132462,120.641125
臺中市,B,西屯區,臺中市西屯區國安一路91~120號,2016/11/20,2016,套房(1房1廳1衛),263583,24.1909539,120.6134695
臺中市,B,西屯區,臺中市西屯區工業區一路72巷1~30號,2016/10/16,2016,住宅大樓(11層含以上有電梯),200817,24.177627,120.613348
臺中市,B,西屯區,臺中市西屯區逢甲路211~240號,2016/11/27,2016,住宅大樓(11層含以上有電梯),223620,24.1773514,120.6419234
臺中市,B,西屯區,臺中市西屯區四川五街1~30號,2016/12/9,2016,華廈(10層含以下有電梯),201276,24.162196,120.652623
臺中市,B,西屯區,臺中市西屯區國安一路121~150號,2016/10/9,2016,住宅大樓(11層含以上有電梯),290651,24.192242,120.609974
臺中市,B,西屯區,臺中市西屯區工業區一路72巷1~30號,2016/11/16,2016,住宅大樓(11層含以上有電梯),239749,24.177627,120.613348
臺中市,B,西屯區,臺中市西屯區寧夏東二街31~60號,2016/11/27,2016,公寓(5樓含以下無電梯),151306,24.1692042,120.6613194
臺中市,B,西屯區,臺中市西屯區宏福5巷1~30號,2016/12/13,2016,華廈(10層含以下有電梯),96747,24.187518,120.6169073
臺中市,B,西屯區,臺中市西屯區中新巷1弄1~30號,2016/11/17,2016,透天厝,625623,24.174352,120.646989
臺中市,B,南屯區,臺中市南屯區大墩七街61~90號,2016/11/20,2016,住宅大樓(11層含以上有電梯),193177,24.1436918,120.6534029
臺中市,B,南區,臺中市南區工學一街242巷1~30號,2016/12/1,2016,透天厝,243901,24.114662,120.665956
臺中市,B,東區,臺中市東區自強南街6巷1~30號,2016/11/5,2016,公寓(5樓含以下無電梯),128826,24.1493176,120.6963002
臺中市,B,西區,臺中市西區民生路181~210號,2016/12/18,2016,套房(1房1廳1衛),86942,24.1435169,120.6701354
臺中市,B,西區,臺中市西區三民路一段50巷1~30號,2016/12/15,2016,套房(1房1廳1衛),101550,24.1304574,120.6677966
臺中市,B,西區,臺中市西區三民路一段50巷1~30號,2016/11/21,2016,住宅大樓(11層含以上有電梯),98787,24.1304574,120.6677966
臺中市,B,北屯區,臺中市北屯區崇德路二段151~180號,2016/12/2,2016,套房(1房1廳1衛),212731,24.181378,120.686312
臺中市,B,北區,臺中市北區梅川西路四段211~240號,2016/12/4,2016,住宅大樓(11層含以上有電梯),199924,24.1717318,120.6791042
臺中市,B,北屯區,臺中市北屯區山西路三段181~210號,2016/11/8,2016,住宅大樓(11層含以上有電梯),223445,24.1854592,120.6858214
臺中市,B,北屯區,臺中市北屯區大連路一段271~300號,2016/11/27,2016,公寓(5樓含以下無電梯),122893,24.1769153,120.6771818
臺中市,B,北區,臺中市北區梅川西路三段68巷7弄1~30號,2016/12/6,2016,公寓(5樓含以下無電梯),102069,24.1646928,120.6764911
臺中市,B,北區,臺中市北區博館路65巷9弄1~30號,2016/12/13,2016,公寓(5樓含以下無電梯),114188,24.159098,120.669426
臺中市,B,北區,臺中市北區忠太東路91~120號,2016/12/17,2016,套房(1房1廳1衛),158879,24.1639998,120.6699463
臺中市,B,北屯區,臺中市北屯區大連路一段25巷1~30號,2016/12/1,2016,透天厝,165061,24.175566,120.671825
臺中市,B,北屯區,臺中市北屯區瀋陽路三段361~390號,2016/12/11,2016,公寓(5樓含以下無電梯),217111,24.172534,120.695927
臺中市,B,北區,臺中市北區進化北路301~330號,2016/12/8,2016,套房(1房1廳1衛),186757,24.1629429,120.6821703
臺中市,B,北區,臺中市北區德化街181~210號,2016/12/14,2016,公寓(5樓含以下無電梯),39458,24.1614049,120.6858947
臺中市,B,北屯區,臺中市北屯區松竹路二段346巷1~30號,2016/12/3,2016,住宅大樓(11層含以上有電梯),210407,24.1832655,120.6916797
臺中市,B,北區,臺中市北區忠太西路31~60號,2016/12/3,2016,住宅大樓(11層含以上有電梯),165150,24.161472,120.66771
臺中市,B,北屯區,臺中市北屯區東光路892巷1~30號,2016/12/6,2016,住宅大樓(11層含以上有電梯),138152,24.1695079,120.7016133
臺中市,B,北區,臺中市北區福樂街1~30號,2016/12/13,2016,華廈(10層含以下有電梯),155392,24.159386,120.696391
臺中市,B,北屯區,臺中市北屯區柳陽西街151~180號,2016/10/5,2016,華廈(10層含以下有電梯),180843,24.1788362,120.6957326
臺中市,B,北區,臺中市北區東光路391~420號,2016/12/11,2016,住宅大樓(11層含以上有電梯),138565,24.1593675,120.6997556
臺中市,B,北屯區,臺中市北屯區松竹路二段346巷1~30號,2016/12/6,2016,住宅大樓(11層含以上有電梯),216916,24.1832655,120.6916797
臺中市,B,北屯區,臺中市北屯區仁友巷3弄1~30號,2016/12/6,2016,透天厝,243934,24.172594,120.733789
臺中市,B,南區,臺中市南區大慶街二段15巷1~30號,2016/12/6,2016,華廈(10層含以下有電梯),152698,24.1149777,120.6509822
臺中市,B,西屯區,臺中市西屯區中康街211~240號,2016/11/19,2016,華廈(10層含以下有電梯),163745,24.1983629,120.6610263
臺中市,B,西屯區,臺中市西屯區國安一路61~90號,2016/12/11,2016,住宅大樓(11層含以上有電梯),271554,24.1906058,120.6143189
臺中市,B,西屯區,臺中市西屯區上安路101巷1~30號,2016/11/15,2016,住宅大樓(11層含以上有電梯),213246,24.1695014,120.6420558
臺中市,B,西屯區,臺中市西屯區臺灣大道四段1261~1290號,2016/12/10,2016,住宅大樓(11層含以上有電梯),240714,24.184665,120.6108564
臺中市,B,南屯區,臺中市南屯區大墩11街181~210號,2016/11/11,2016,住宅大樓(11層含以上有電梯),197312,24.1416568,120.6504089
臺中市,B,西屯區,臺中市西屯區市政北六路1~30號,2016/11/30,2016,住宅大樓(11層含以上有電梯),457570,24.1634239,120.6418173
臺中市,B,西屯區,臺中市西屯區臺灣大道二段833巷31~60號,2016/12/12,2016,華廈(10層含以下有電梯),170466,24.1605869,120.6516248
臺中市,B,沙鹿區,臺中市沙鹿區中清路六段481~510號,2016/12/2,2016,透天厝,294453,24.2491463,120.6020748
臺中市,B,梧棲區,臺中市梧棲區仁愛街61~90號,2016/12/18,2016,透天厝,147653,24.2633434,120.5466237
臺中市,B,豐原區,臺中市豐原區鎌村路210巷52弄31~60號,2016/11/24,2016,透天厝,193005,24.229825,120.7220386
臺中市,B,豐原區,臺中市豐原區中山路601~630號,2016/12/6,2016,住宅大樓(11層含以上有電梯),200003,24.2467443,120.6824549
臺中市,B,太平區,臺中市太平區東方二街22巷1~30號,2016/12/3,2016,透天厝,117438,24.1203418,120.73496
臺中市,B,太平區,臺中市太平區中山路二段477巷132弄1~30號,2016/11/5,2016,透天厝,162169,24.1472501,120.727226
臺中市,B,大里區,臺中市大里區現岱路105巷2弄1~30號,2016/12/1,2016,透天厝,238621,24.103314,120.6908152
臺中市,B,大里區,臺中市大里區大里街7巷16弄1~30號,2016/11/14,2016,公寓(5樓含以下無電梯),116033,24.0952551,120.6775983
臺中市,B,大里區,臺中市大里區合信街1~30號,2016/12/7,2016,透天厝,260555,24.1063697,120.7039258
臺中市,B,大肚區,臺中市大肚區大肚區蔗南路180巷1~30號,2016/12/3,2016,公寓(5樓含以下無電梯),82645,24.1747104,120.5725319
臺中市,B,太平區,臺中市太平區太平21街9巷1~30號,2016/11/15,2016,透天厝,279329,24.1264239,120.7123
臺中市,B,北區,臺中市北區中清路一段151~180號,2016/11/16,2016,透天厝,230800,24.1564796,120.6764373
臺中市,B,南屯區,臺中市南屯區大墩六街181~210號,2016/11/25,2016,住宅大樓(11層含以上有電梯),184179,24.1426265,120.6495143
基隆市,C,信義區,基隆市信義區中興路18巷1~30號,2016/10/31,2016,公寓(5樓含以下無電梯),160592,25.1288493,121.7546279
基隆市,C,中正區,基隆市中正區中正路751~780號,2016/10/21,2016,公寓(5樓含以下無電梯),127921,25.1510487,121.771965
基隆市,C,中正區,基隆市中正區新豐街303巷17弄1~30號,2016/10/20,2016,公寓(5樓含以下無電梯),74331,25.1334857,121.7883952
基隆市,C,信義區,基隆市信義區深溪路55巷91~120號,2016/11/2,2016,華廈(10層含以下有電梯),145345,25.1334687,121.7823759
基隆市,C,安樂區,基隆市安樂區基金一路135巷21弄1~30號,2016/10/21,2016,華廈(10層含以下有電梯),167458,25.1401984,121.7092786
基隆市,C,安樂區,基隆市安樂區中和路168巷7弄1~30號,2016/9/24,2016,公寓(5樓含以下無電梯),99316,25.1495193,121.7158874
基隆市,C,中山區,基隆市中山區復興路259巷1~30號,2016/11/4,2016,公寓(5樓含以下無電梯),90727,25.1412756,121.7270965
基隆市,C,中山區,基隆市中山區德安路42巷1~30號,2016/11/8,2016,公寓(5樓含以下無電梯),64704,25.149294,121.725668
基隆市,C,暖暖區,基隆市暖暖區碇內街181~210號,2016/10/29,2016,華廈(10層含以下有電梯),97299,25.0919501,121.7544499
基隆市,C,安樂區,基隆市安樂區樂利三街36巷31~60號,2016/10/19,2016,公寓(5樓含以下無電梯),170615,25.1261184,121.7138337
基隆市,C,安樂區,基隆市安樂區中和路85巷1~30號,2016/11/3,2016,住宅大樓(11層含以上有電梯),130899,25.1492156,121.7218558
基隆市,C,安樂區,基隆市安樂區樂利二街31~60號,2016/11/3,2016,公寓(5樓含以下無電梯),150727,25.120204,121.7147462
基隆市,C,信義區,基隆市信義區正信路227巷23弄1~30號,2016/11/10,2016,套房(1房1廳1衛),118000,25.1346149,121.7644069
基隆市,C,安樂區,基隆市安樂區中和路168巷7弄1~30號,2016/11/12,2016,公寓(5樓含以下無電梯),100195,25.1495193,121.7158874
基隆市,C,安樂區,基隆市安樂區樂一路43巷1~30號,2016/10/25,2016,透天厝,74988,25.131518,121.734218
基隆市,C,七堵區,基隆市七堵區福二街151~180號,2016/10/30,2016,公寓(5樓含以下無電梯),104274,25.0841816,121.6959013
基隆市,C,暖暖區,基隆市暖暖區碇內街121~150號,2016/10/27,2016,住宅大樓(11層含以上有電梯),129646,25.0939241,121.7545228
基隆市,C,安樂區,基隆市安樂區麥金路151~180號,2016/11/19,2016,住宅大樓(11層含以上有電梯),171507,25.1192997,121.723359
基隆市,C,中山區,基隆市中山區西定路301~330號,2016/11/22,2016,公寓(5樓含以下無電梯),102255,25.1378048,121.7313557
基隆市,C,暖暖區,基隆市暖暖區暖暖街181~210號,2016/10/19,2016,公寓(5樓含以下無電梯),82873,25.0986198,121.7349871
基隆市,C,七堵區,基隆市七堵區南光街1~30號,2016/10/28,2016,公寓(5樓含以下無電梯),277345,25.094067,121.711572
基隆市,C,中山區,基隆市中山區復興路212巷4弄1~30號,2016/11/17,2016,公寓(5樓含以下無電梯),100876,25.146612,121.7270741
基隆市,C,中正區,基隆市中正區中正路393巷1~30號,2016/11/15,2016,公寓(5樓含以下無電梯),95974,25.1413685,121.7599548
基隆市,C,中正區,基隆市中正區豐稔街48巷1~30號,2016/11/18,2016,公寓(5樓含以下無電梯),93451,25.1405379,121.7608829
基隆市,C,中正區,基隆市中正區新豐街303巷19弄1~30號,2016/11/8,2016,公寓(5樓含以下無電梯),95861,25.1332248,121.7884872
基隆市,C,中正區,基隆市中正區觀海街151~180號,2016/11/10,2016,住宅大樓(11層含以上有電梯),96833,25.1373205,121.7932846
基隆市,C,信義區,基隆市信義區正信路151巷1~30號,2016/11/14,2016,公寓(5樓含以下無電梯),156516,25.1289058,121.7602012
基隆市,C,七堵區,基隆市七堵區崇禮街129巷1~30號,2016/10/23,2016,透天厝,314889,25.0996714,121.7145548
基隆市,C,中山區,基隆市中山區復興路259巷61~90號,2016/10/15,2016,公寓(5樓含以下無電梯),76843,25.1527837,121.7249433
基隆市,C,七堵區,基隆市七堵區明德二路1~30號,2016/11/15,2016,住宅大樓(11層含以上有電梯),127987,25.100113,121.716623
基隆市,C,安樂區,基隆市安樂區安和一街241~270號,2016/11/7,2016,公寓(5樓含以下無電梯),165676,25.127534,121.722454
基隆市,C,暖暖區,基隆市暖暖區東勢街26巷91~120號,2016/11/7,2016,住宅大樓(11層含以上有電梯),184159,25.0957189,121.7379185
基隆市,C,中正區,基隆市中正區觀海街151~180號,2016/11/15,2016,套房(1房1廳1衛),109064,25.1373205,121.7932846
基隆市,C,安樂區,基隆市安樂區樂利二街62巷241~270號,2016/10/16,2016,住宅大樓(11層含以上有電梯),122426,25.1210889,121.7164015
基隆市,C,安樂區,基隆市安樂區中平街151~180號,2016/11/21,2016,公寓(5樓含以下無電梯),62959,25.141736,121.721658
基隆市,C,安樂區,基隆市安樂區安一路181~210號,2016/9/20,2016,華廈(10層含以下有電梯),177352,25.132674,121.731885
基隆市,C,信義區,基隆市信義區深澳坑路121~150號,2016/11/17,2016,華廈(10層含以下有電梯),102000,25.1256131,121.7866076
基隆市,C,七堵區,基隆市七堵區工建路206巷1~30號,2016/11/24,2016,公寓(5樓含以下無電梯),91934,25.0890199,121.702295
基隆市,C,暖暖區,基隆市暖暖區碇內街361~390號,2016/10/2,2016,華廈(10層含以下有電梯),66965,25.088507,121.7527376
基隆市,C,安樂區,基隆市安樂區基金一路135巷91~120號,2016/10/26,2016,華廈(10層含以下有電梯),137580,25.1396395,121.7086014
基隆市,C,中山區,基隆市中山區復興路259巷31~60號,2016/11/5,2016,公寓(5樓含以下無電梯),98496,25.152149,121.725726
基隆市,C,暖暖區,基隆市暖暖區東碇路361~390號,2016/10/20,2016,華廈(10層含以下有電梯),128830,25.0952486,121.7494009
基隆市,C,中山區,基隆市中山區復興路259巷31~60號,2016/11/23,2016,公寓(5樓含以下無電梯),94238,25.152149,121.725726
基隆市,C,信義區,基隆市信義區崇法街135巷1弄1~30號,2016/10/4,2016,公寓(5樓含以下無電梯),96952,25.1349304,121.7680651
基隆市,C,中正區,基隆市中正區新豐街241~270號,2016/11/24,2016,套房(1房1廳1衛),137107,25.1366805,121.78819
基隆市,C,信義區,基隆市信義區義七路31~60號,2016/10/28,2016,公寓(5樓含以下無電梯),160003,25.129862,121.7528111
基隆市,C,信義區,基隆市信義區培德路2巷61~90號,2016/9/6,2016,公寓(5樓含以下無電梯),117081,25.1274479,121.769266
基隆市,C,仁愛區,基隆市仁愛區愛五路19巷1~30號,2016/11/22,2016,公寓(5樓含以下無電梯),186823,25.1286397,121.7455217
基隆市,C,中正區,基隆市中正區新豐街451~480號,2016/11/8,2016,住宅大樓(11層含以上有電梯),162377,25.1355307,121.7852352
基隆市,C,信義區,基隆市信義區東光路32巷1~30號,2016/11/26,2016,公寓(5樓含以下無電梯),108691,25.1304008,121.7685265
基隆市,C,中山區,基隆市中山區文化路211~240號,2016/11/24,2016,公寓(5樓含以下無電梯),72099,25.1532808,121.7308463
基隆市,C,七堵區,基隆市七堵區百六街107巷1~30號,2016/11/20,2016,住宅大樓(11層含以上有電梯),270063,25.0856749,121.6971534
基隆市,C,安樂區,基隆市安樂區基金一路121~150號,2016/11/21,2016,套房(1房1廳1衛),87048,25.139894,121.714196
基隆市,C,安樂區,基隆市安樂區麥金路61~90號,2016/11/4,2016,住宅大樓(11層含以上有電梯),139646,25.1162613,121.7263503
基隆市,C,信義區,基隆市信義區崇法街135巷3弄1~30號,2016/11/21,2016,公寓(5樓含以下無電梯),71828,25.1343596,121.767801
基隆市,C,安樂區,基隆市安樂區武隆街103巷55弄1~30號,2016/10/25,2016,公寓(5樓含以下無電梯),89418,25.1596675,121.6913961
基隆市,C,安樂區,基隆市中山區中和路168巷6弄1~30號,2016/11/11,2016,公寓(5樓含以下無電梯),52298,25.1494304,121.7161266
基隆市,C,七堵區,基隆市七堵區明德二路1巷91~120號,2016/11/17,2016,公寓(5樓含以下無電梯),171521,25.0892879,121.706087
基隆市,C,中山區,基隆市中山區復興路212巷6弄151~180號,2016/11/10,2016,透天厝,182565,25.1451421,121.728248
基隆市,C,安樂區,基隆市安樂區中和路168巷7弄1~30號,2016/11/14,2016,公寓(5樓含以下無電梯),76383,25.1495193,121.7158874
基隆市,C,七堵區,基隆市七堵區崇信街37巷1~30號,2016/10/13,2016,公寓(5樓含以下無電梯),213428,25.0989007,121.7123753
基隆市,C,安樂區,基隆市安樂區麥金路421巷61~90號,2016/11/11,2016,公寓(5樓含以下無電梯),107663,25.1251607,121.7184225
基隆市,C,安樂區,基隆市安樂區新西街2巷1~30號,2016/10/12,2016,公寓(5樓含以下無電梯),110208,25.1372229,121.731381
基隆市,C,中正區,基隆市中正區觀海街121~150號,2016/11/15,2016,住宅大樓(11層含以上有電梯),104671,25.1379309,121.7932976
基隆市,C,信義區,基隆市信義區深澳坑路141巷1~30號,2016/10/3,2016,公寓(5樓含以下無電梯),115345,25.1236561,121.7918825
基隆市,C,仁愛區,基隆市仁愛區獅球路53巷1~30號,2016/11/13,2016,公寓(5樓含以下無電梯),101812,25.126134,121.73947
基隆市,C,中正區,基隆市中正區調和街226巷1~30號,2016/10/28,2016,華廈(10層含以下有電梯),101316,25.1394616,121.7961974
基隆市,C,仁愛區,基隆市仁愛區愛七路31~60號,2016/10/29,2016,公寓(5樓含以下無電梯),203693,25.1268481,121.7492402
基隆市,C,七堵區,基隆市七堵區福五街1~30號,2016/11/21,2016,公寓(5樓含以下無電梯),179927,25.083291,121.699233
基隆市,C,安樂區,基隆市安樂區基金一路151~180號,2016/11/16,2016,住宅大樓(11層含以上有電梯),133269,25.1419273,121.7082347
基隆市,C,安樂區,基隆市安樂區樂利二街62巷181~210號,2016/11/27,2016,住宅大樓(11層含以上有電梯),117603,25.1216258,121.7167437
基隆市,C,暖暖區,基隆市暖暖區暖暖街451~480號,2016/11/11,2016,公寓(5樓含以下無電梯),103395,25.0929361,121.7367701
基隆市,C,安樂區,基隆市安樂區樂利二街62巷211~240號,2016/11/21,2016,住宅大樓(11層含以上有電梯),141464,25.1210989,121.716413
基隆市,C,暖暖區,基隆市暖暖區八堵路1巷1~30號,2016/12/6,2016,透天厝,78678,25.1043655,121.7261607
基隆市,C,暖暖區,基隆市暖暖區過港路10巷91~120號,2016/11/2,2016,住宅大樓(11層含以上有電梯),129712,25.1050117,121.741711
基隆市,C,安樂區,基隆市安樂區樂利三街32巷1~30號,2016/11/4,2016,公寓(5樓含以下無電梯),113613,25.1268376,121.7127614
基隆市,C,安樂區,基隆市安樂區新西街4巷1~30號,2016/11/11,2016,公寓(5樓含以下無電梯),198899,25.1376053,121.7312743
基隆市,C,中正區,基隆市中正區新豐街481~510號,2016/11/15,2016,住宅大樓(11層含以上有電梯),125964,25.1354658,121.7849384
基隆市,C,安樂區,基隆市安樂區安一路266巷1~30號,2016/11/11,2016,公寓(5樓含以下無電梯),103808,25.1328096,121.7303883
基隆市,C,安樂區,基隆市安樂區樂利二街62巷241~270號,2016/10/31,2016,住宅大樓(11層含以上有電梯),116790,25.1210889,121.7164015
基隆市,C,安樂區,基隆市安樂區樂利二街62巷241~270號,2016/11/11,2016,住宅大樓(11層含以上有電梯),113428,25.1210889,121.7164015
基隆市,C,仁愛區,基隆市仁愛區愛三路1~30號,2016/11/3,2016,住宅大樓(11層含以上有電梯),179544,25.127189,121.741575
基隆市,C,仁愛區,基隆市仁愛區愛三路1~30號,2016/11/3,2016,住宅大樓(11層含以上有電梯),180228,25.127189,121.741575
基隆市,C,中正區,基隆市中正區觀海街1~30號,2016/11/14,2016,住宅大樓(11層含以上有電梯),96278,25.1389896,121.7946323
基隆市,C,仁愛區,基隆市仁愛區龍安街198巷91~120號,2016/11/8,2016,公寓(5樓含以下無電梯),95392,25.1230651,121.7399831
基隆市,C,中正區,基隆市中正區新豐街333巷1~30號,2016/11/24,2016,華廈(10層含以下有電梯),139673,25.135151,121.7847226
基隆市,C,中正區,基隆市中正區觀海街151~180號,2016/11/9,2016,住宅大樓(11層含以上有電梯),105279,25.1373205,121.7932846
基隆市,C,中正區,基隆市中正區祥豐街91~120號,2016/11/28,2016,套房(1房1廳1衛),121028,25.1420824,121.7639199
基隆市,C,中正區,基隆市中正區中正路271~300號,2016/11/28,2016,公寓(5樓含以下無電梯),190126,25.1418353,121.7604796
基隆市,C,信義區,基隆市信義區深澳坑路151~180號,2016/11/24,2016,華廈(10層含以下有電梯),102383,25.1373501,121.7713393
基隆市,C,信義區,基隆市信義區義六路1~30號,2016/11/22,2016,住宅大樓(11層含以上有電梯),310060,25.1287793,121.7509224
基隆市,C,中正區,基隆市中正區祥豐街301~330號,2016/11/5,2016,公寓(5樓含以下無電梯),83765,25.1444992,121.7674287
基隆市,C,中正區,基隆市中正區中正路391~420號,2016/11/17,2016,華廈(10層含以下有電梯),120638,25.1504822,121.7654566
基隆市,C,信義區,基隆市信義區培德路14巷31~60號,2016/11/24,2016,公寓(5樓含以下無電梯),123914,25.1285769,121.7702045
基隆市,C,中正區,基隆市中正區新豐街301~330號,2016/10/16,2016,住宅大樓(11層含以上有電梯),123002,25.1358336,121.7875503
基隆市,C,信義區,基隆市信義區東信路35巷91~120號,2016/11/22,2016,公寓(5樓含以下無電梯),59511,25.1279179,121.7648801
基隆市,C,信義區,基隆市信義區培德路181~210號,2016/11/17,2016,公寓(5樓含以下無電梯),88205,25.132885,121.7729543
基隆市,C,信義區,基隆市信義區深溪路36巷91~120號,2016/11/17,2016,華廈(10層含以下有電梯),116635,25.1334687,121.7823759
基隆市,C,中正區,基隆市中正區觀海街1~30號,2016/12/1,2016,住宅大樓(11層含以上有電梯),116010,25.1389896,121.7946323
基隆市,C,安樂區,基隆市安樂區安和一街151~180號,2016/11/20,2016,住宅大樓(11層含以上有電梯),173326,25.1217276,121.723588
基隆市,C,暖暖區,基隆市暖暖區碇內街361~390號,2016/11/26,2016,華廈(10層含以下有電梯),50241,25.088507,121.7527376
基隆市,C,安樂區,基隆市安樂區樂利三街31~60號,2016/11/24,2016,住宅大樓(11層含以上有電梯),135055,25.1293097,121.7177388
基隆市,C,七堵區,基隆市七堵區工東街1~30號,2016/11/24,2016,住宅大樓(11層含以上有電梯),137441,25.087301,121.704835
基隆市,C,安樂區,基隆市中山區中和路168巷14弄1~30號,2016/11/30,2016,公寓(5樓含以下無電梯),90486,25.1504449,121.7137924
基隆市,C,安樂區,基隆市安樂區武嶺街271~300號,2016/11/21,2016,華廈(10層含以下有電梯),128096,25.1385446,121.7099278
基隆市,C,暖暖區,基隆市暖暖區暖中路211~240號,2016/10/22,2016,公寓(5樓含以下無電梯),81131,25.1066459,121.737519
基隆市,C,七堵區,基隆市七堵區百七街71巷31~60號,2016/11/21,2016,公寓(5樓含以下無電梯),155676,25.087452,121.696256
基隆市,C,安樂區,基隆市安樂區基金二路1~30號,2016/11/28,2016,住宅大樓(11層含以上有電梯),102327,25.1419389,121.702525
基隆市,C,安樂區,基隆市安樂區基金一路208巷154弄1~30號,2016/10/29,2016,公寓(5樓含以下無電梯),96208,25.1445296,121.7086276
基隆市,C,中正區,基隆市中正區中正路211~240號,2016/11/28,2016,華廈(10層含以下有電梯),143795,25.1432299,121.7610841
基隆市,C,信義區,基隆市信義區深溪路55巷31~60號,2016/11/10,2016,華廈(10層含以下有電梯),159177,25.1325677,121.7819303
基隆市,C,仁愛區,基隆市仁愛區南新街31巷31~60號,2016/11/19,2016,公寓(5樓含以下無電梯),99002,25.1252721,121.7453631
基隆市,C,中正區,基隆市中正區新豐街251巷3弄1~30號,2016/12/5,2016,透天厝,192374,25.1353483,121.7877579
基隆市,C,中正區,基隆市中正區觀海街121~150號,2016/11/23,2016,套房(1房1廳1衛),109679,25.1379309,121.7932976
基隆市,C,中正區,基隆市中正區觀海街31~60號,2016/11/17,2016,住宅大樓(11層含以上有電梯),102817,25.1386166,121.7946055
基隆市,C,仁愛區,基隆市仁愛區仁二路119巷31~60號,2016/11/18,2016,公寓(5樓含以下無電梯),156671,25.1274919,121.7501998
基隆市,C,信義區,基隆市信義區東明路31~60號,2016/9/11,2016,公寓(5樓含以下無電梯),120307,25.1278178,121.7635173
基隆市,C,中正區,基隆市中正區新豐街451~480號,2016/11/29,2016,住宅大樓(11層含以上有電梯),115266,25.1355307,121.7852352
基隆市,C,信義區,基隆市信義區深澳坑路2巷1~30號,2016/12/2,2016,住宅大樓(11層含以上有電梯),104774,25.1333404,121.7770245
